"id","item_image","item_code","item_name","item_merk","item_type","item_weight","item_length","item_width","item_height","item_hpp","item_before_sale","item_discount","item_sale","item_profit","item_description","item_warehouse_a","item_warehouse_b","item_warehouse_c","item_warehouse_d","item_stock","category_id","supplier_id","created_at","updated_at","deleted_at"
"461","1640589970_278a90a17c131709f4a9.jpg","S11326","D8-D10 STEAM SOLENOID VALVE KIT ","UNOX","KEL1361A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:26:00","2021-12-27 15:26:00","0000-00-00 00:00:00"
"462","1640590072_c2b9c32009dbb95a9362.jpg","S11327","9+38 STEAM SOLENOID VALVE KIT ","UNOX","KEL1431A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:27:00","2021-12-27 15:27:00","0000-00-00 00:00:00"
"463","1640590193_897f1ad72c8760c5ca25.jpg","S11328","5+21 BARBED 6 DUAL SOLENOID VALVE KIT ","UNOX","KEL1430B","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:29:00","2021-12-27 15:29:00","0000-00-00 00:00:00"
"464","1640590271_ea8b48b73ea873e0c761.png","S11329","SELF CLEANING WATER VALVE KIT ","UNOX","KEL 1440A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:31:00","2021-12-27 15:31:00","0000-00-00 00:00:00"
"465","1640590401_b04b253ff8a872765304.png","S11330","1 ROTOR ARM PLUS CLEANING SYSTEM KIT ","UNOX","KVL1183A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:33:00","2021-12-27 15:33:00","0000-00-00 00:00:00"
"466","1640590489_f1e0a86bd2adad6e8565.jpg","S11331","DETERGENT FILTER + NRV KIT","UNOX","KVL1102A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:34:00","2021-12-27 15:34:00","0000-00-00 00:00:00"
"467","1640590615_2c67a05273cc4f11cf60.png","S11332","MM GAS EU POWER BOARD KIT","UNOX","KPE 2021C","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:36:00","2021-12-27 15:36:00","0000-00-00 00:00:00"
"468","1640590727_b0deb51852fac9944687.jpg","s11333","SAFETY THERMOSTAT KIT","UNOX","KTR1136A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:38:00","2021-12-27 15:38:00","0000-00-00 00:00:00"
"469","1640590830_9f9a36df35f6d556b7b2.jpg","s11334","MULTI POINT CORE PROBE KIT","UNOX","KSN1002A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:40:00","2021-12-27 15:40:00","0000-00-00 00:00:00"
"470","1640590946_0c1b8ecca2ffe339a799.jpg","s11335","IGNATION BOX KIT/ KIT FLAME CONTROL HLL 220-240V 50/6H","UNOX","KVE1055A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:42:00","2021-12-27 15:42:00","0000-00-00 00:00:00"
"471","1640591070_d93c4ddc4ec5fa5d563e.jpg","S11336","MULTIPOINT CORE PROBE KIT L2050","UNOX","KSN1020B ","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:44:00","2021-12-27 15:44:00","0000-00-00 00:00:00"
"472","1640591193_35a6aa2afce90e045d24.jpg","s11337","MIND MAPS L2000 CHAMBER TEMP PROBE KIT","UNOX","KTR1106B","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:46:00","2021-12-27 15:46:00","0000-00-00 00:00:00"
"473","1640591286_f5ec7cfea8472d6aba8c.png","S11338","CT BT TEMPERATURE PROBE COVER KIT ","UNOX","KVM 1464A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:48:00","2021-12-27 15:48:00","0000-00-00 00:00:00"
"474","1640591405_0110cfc59c060949ce13.png","S11339","LM600 DYNAMIC COMPLETE CONTROL BOARD KIT ","UNOX","KVM 2185B","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:49:00","2021-12-27 15:50:00","0000-00-00 00:00:00"
"475","1640591508_cbb15330c057856eb2df.jpg","S11340","WASHING SYSTEM ROTOR KIT ","UNOX","KVL1037A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:51:00","2021-12-27 15:51:00","0000-00-00 00:00:00"
"476","1640591597_704b6091c1fdaafe173b.jpg","S11341","S.5E ADVANCE/ MM 230V COOLING DOWN FAN KIT ","UNOX","KVN1165A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:53:00","2021-12-27 15:53:00","0000-00-00 00:00:00"
"477","1640591822_9df8c90daba1cec9e81f.png","s11342","S.5E/SE 12VDC COLLING DOWN FAN KIT","UNOX","KVN1164A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:57:00","2021-12-27 15:57:00","0000-00-00 00:00:00"
"478","1640591930_05a8744705453d253091.jpg","s11343","MIND MAPS YBS RESET SUPORT KIT ","UNOX","KPE2046A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 15:58:00","2021-12-27 15:58:00","0000-00-00 00:00:00"
"479","1640592040_2314d0c4d144dffde5fc.jpg","s11344","CONTROL BOARD COLLING FAN KIT ","UNOX","KVN1179A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:00:00","2021-12-27 16:00:00","0000-00-00 00:00:00"
"480","1640592126_04935b9e0e8d2317f904.png","s11345","PANEL COOLING FAN SUPPORT ","UNOX","KVM2518A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:02:00","2021-12-27 16:02:00","0000-00-00 00:00:00"
"481","1640592233_77cf8aaa8c9d5c601684.jpg","s11346","T-SHAPED FIT D6-D10 HOLD 2 MAGNETS KIT","UNOX","KVL1096A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:03:00","2021-12-27 16:03:00","0000-00-00 00:00:00"
"482","1640592320_a29c7ae359df7646f0f4.jpg","s11347","6.3 UF MOTOR CAPASITOR KIT  ","UNOX","KCN1003A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:05:00","2021-12-27 16:05:00","0000-00-00 00:00:00"
"483","1640592483_8bf3ccd6114eb2fa7dd3.jpg","s11348","STRAIGHT CONNECT-HOLDER D7-D10 10PCS KIT","UNOX","KVL1095O","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:08:00","2021-12-27 16:08:00","0000-00-00 00:00:00"
"484","1640592591_8c3b7eec9ab4384dd5ff.jpg","s11349","GAS MULTIFLAME CONTROL EV SIGNAL CABLE","UNOX","KCE1046AO","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:09:00","2021-12-27 16:09:00","0000-00-00 00:00:00"
"485","1640592686_0d8b47c0ee5268fe3c09.jpg","s11350","S5E CHEFTOP - BAKERTOP POWER BOAR KIT","UNOX","KPE1725D","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:11:00","2021-12-27 16:11:00","0000-00-00 00:00:00"
"486","1640592956_5b9d39bda6c41b3a0965.jpg","s11351","240V 50/60HZ MULTIFLAME IGNITION BOX KIT","UNOX","KVE1636A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:15:00","2021-12-27 16:15:00","0000-00-00 00:00:00"
"487","1640593055_6c0cc350781c4463353f.jpg","S11352","240V 50/60HZ MULTIFLAME IGNITION BOX KIT","UNOX","KVE1636 B","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:17:00","2021-12-27 16:17:00","0000-00-00 00:00:00"
"488","1640593145_c36e1444600498aa539d.png","S11353","INSULATION TRANSFORMER 230-220/40VA","UNOX","KVE 1648A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:19:00","2021-12-27 16:19:00","0000-00-00 00:00:00"
"489","1640593212_abfd1c55b8dcae6067fa.png","S11354","230-21-12 VAC 90 VA TRANSFORMER  KIT","UNOX","KVE1026A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:20:00","2021-12-27 16:20:00","0000-00-00 00:00:00"
"490","1640593278_27de99fe70669c98ab07.png","S11355","MIND MAPS 330W 230V MOTOR KIT","UNOX","KMT 1012A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:21:00","2021-12-27 16:21:00","0000-00-00 00:00:00"
"491","1640593353_c7b18a3785af23997602.png","S11356","MIND MAPS SERIES HANDLE KIT M","UNOX","KMG 1099A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:22:00","2021-12-27 16:22:00","0000-00-00 00:00:00"
"492","1640593412_fe29551345e74ce5b00e.png","S11357","230 35 KW MAX VENTURI-PREMIX BLOWER KIT ","UNOX","KVG1014B","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:23:00","2021-12-27 16:23:00","0000-00-00 00:00:00"
"493","1640593523_87c1f21695954536174c.png","S11358","PREMIX BURNER STSRT UP PLUG 6 PCS KIT","UNOX","KBR 1340A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:25:00","2021-12-27 16:25:00","0000-00-00 00:00:00"
"494","1640593593_f615ddfba7627bc03187.jpg","S11359","WASHING PUMP REPLACING KIT","UNOX","KVL0009A","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","9","1","2021-12-27 16:26:00","2021-12-27 16:26:00","0000-00-00 00:00:00"
"495","1640663432_153f9793ed01c3086678.jpg","S13326","PLAT 304 0.8 MM","BKM","PLAT 304 0.8 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:37:00","2021-12-28 11:50:00","0000-00-00 00:00:00"
"496","1640663673_5579ef04f672ca480453.jpg","S13327","PLAT 304 1 MM","BKM","PLAT 304 1 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:38:00","2021-12-28 11:54:00","0000-00-00 00:00:00"
"497","1640663746_46372a98977eedb2138a.jpg","S13328","PLAT 304 1.2 MM","BKM","PLAT 304 1.2 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:40:00","2021-12-28 11:55:00","0000-00-00 00:00:00"
"498","1640663810_e0a737e1df73127cfda2.jpg","S13329","PLAT 304 1.5 MM","BKM","PLAT 304 1.5 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:41:00","2021-12-28 11:56:00","0000-00-00 00:00:00"
"499","1640659354_e100d98325bdc03e4e63.jpg","S1332","PLAT","BKM","PLAT 201 0.8 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:42:00","2021-12-28 10:42:00","0000-00-00 00:00:00"
"500","1640659408_b049c02e3f54d6540e9b.jpg","S1333","PLAT","BKM","PLAT 201 1 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:43:00","2021-12-28 10:43:00","0000-00-00 00:00:00"
"501","1640659472_a2674f15d9c6bd881b51.jpg","S1334","PLAT","BKM","PLAT 201 1.2 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:44:00","2021-12-28 10:44:00","0000-00-00 00:00:00"
"502","1640659527_efe241a7306426ed1912.jpg","S1335","PLAT","BKM","PLAT 201 1.5 MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:45:00","2021-12-28 10:45:00","0000-00-00 00:00:00"
"503","1640659644_f6d3eecd9833f9617e04.jpg","S1336","PIPA BULAT","BKM","PIPA BULAT 304 1"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:47:00","2021-12-28 10:47:00","0000-00-00 00:00:00"
"504","1640659722_3485b20b0a8f79d82ec4.jpg","S1337","PIPA BULAT","BKM","PIPA BULAT 304 1 1/4"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:48:00","2021-12-28 10:48:00","0000-00-00 00:00:00"
"505","1640659784_728a1fcbe9fdc371efe1.jpg","S1338","PIPA BULAT","BKM","PIPA BULAT 304 1 1/2"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:49:00","2021-12-28 10:49:00","0000-00-00 00:00:00"
"506","1640659845_ef5cad23873b0d4a8371.jpg","S1339","PIPA BULAT","BKM","PIPA BULAT 304 2"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:50:00","2021-12-28 10:50:00","0000-00-00 00:00:00"
"507","1640659893_55100d496ac7b47287fe.jpg","S13310","PIPA BULAT","BKM","PIPA BULAT 201 5/8"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:51:00","2021-12-28 10:51:00","0000-00-00 00:00:00"
"508","1640659982_94c494d5ff2207556ceb.jpg","S13311","PIPA BULAT","BKM","PIPA BULAT 201 1"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:53:00","2021-12-28 10:53:00","0000-00-00 00:00:00"
"509","1640660040_ecb7544dce8654d41669.jpg","S13312","PIPA BULAT","BKM","PIPA BULAT 201 1 1/4"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:54:00","2021-12-28 10:54:00","0000-00-00 00:00:00"
"510","1640660125_01b46d3c66ddf24fbdc5.jpg","S13313","PIPA BULAT","BKM","PIPA BULAT 201 1 1/2"" X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:55:00","2021-12-28 10:55:00","0000-00-00 00:00:00"
"511","1640660192_c170bcac13f0707eb43d.jpg","S13314","PIPA BULAT","BKM","PIPA BULAT 201 2"" X MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:56:00","2021-12-28 10:56:00","0000-00-00 00:00:00"
"512","1640660251_e1328cf8d38ecb06bce7.jpg","S13315","PIPA BULAT","BKM","PIPA KOTAK 201 2 X 2 X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:57:00","2021-12-28 10:57:00","0000-00-00 00:00:00"
"513","1640660359_1a3324f1ca7c71dd87e4.jpg","S13316","PIPA KOTAK","BKM","PIPA KOTAK 201 3 X 3 X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 10:59:00","2021-12-28 10:59:00","0000-00-00 00:00:00"
"514","1640660429_d002bc836a11c6f181a6.jpg","S13317","PIPA KOTAK","BKM","PIPA KOTAK 201 4 X 2 X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 11:00:00","2021-12-28 11:00:00","0000-00-00 00:00:00"
"515","1640660480_8e9106a42b3d66e3e8d6.jpg","S13318","PIPA KOTAK","BKM","PIPA KOTAK 201 4 X 4 X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 11:01:00","2021-12-28 11:01:00","0000-00-00 00:00:00"
"516","1640660527_d9fab2aaafd40201728e.jpg","S13319","PIPA KOTAK","BKM","PIPA KOTAK 304 2 X 2 X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 11:02:00","2021-12-28 11:02:00","0000-00-00 00:00:00"
"517","1640660595_1f4ff380b4d0811f7f63.jpg","S13320","PIPA KOTAK","BKM","PIPA KOTAK 304 4 X 4 X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 11:03:00","2021-12-28 11:03:00","0000-00-00 00:00:00"
"518","1640660658_a44d4abd28bb911184d8.jpg","S13321","PIPA KOTAK","BKM","PIPA KOTAK 304 3 X 3 X 1.2MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 11:04:00","2021-12-28 11:04:00","0000-00-00 00:00:00"
"519","1640660812_a80bd3bc71dab3a8ca4f.jpg","S13322","PLAT LUBANG","BKM","PLAT LUBANG 201 1MM DIA 3MM","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","24","1","2021-12-28 11:06:00","2021-12-28 11:06:00","0000-00-00 00:00:00"
"520","1640661082_0db885dbe1aa65e95574.png","S1011","TOP GRILL ","SUN EAST",NULL,"0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","21","1","2021-12-28 11:11:00","2021-12-28 11:11:00","0000-00-00 00:00:00"
"521","1640661151_ca274032e41b8526f598.png","S1012","TOP GRILL ","SUN EAST","G42 (Y-007)","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","21","1","2021-12-28 11:12:00","2021-12-28 11:12:00","0000-00-00 00:00:00"
"522","1640661223_2114081891d17b328d3f.png","S1013","TOP GRILL ","SUN EAST","G50","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","21","1","2021-12-28 11:13:00","2021-12-28 11:13:00","0000-00-00 00:00:00"
"523","1640661311_9ac0c6374661dd8fd105.png","S1014","BURNER LOW FOR STOCK POT","SUN EAST ","B002D","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","21","1","2021-12-28 11:15:00","2021-12-28 11:15:00","0000-00-00 00:00:00"
"524","1640663534_2ddcb95d04268908badb.jpg","S1251","Button","SOPPAS",NULL,"0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:22:00","2021-12-28 11:52:00","0000-00-00 00:00:00"
"525","1640663593_bd03c14e3fb6fba2bccb.jpg","S1252","Control Box System","SOPPAS",NULL,"0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:23:00","2021-12-28 11:53:00","0000-00-00 00:00:00"
"526","1640661902_0e2e54f67df328e3368f.jpg","S1253","Ignation Pin  For Blower  ","SOPPAS","SP003","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:25:00","2021-12-28 11:25:00","0000-00-00 00:00:00"
"527","1640662001_5b30ef8a8d5d092344dd.jpg","S1254","Switch  For Blower ","SOPPAS","SP004","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:26:00","2021-12-28 11:26:00","0000-00-00 00:00:00"
"528","1640662540_6433998916ceea191263.jpg","S1255","Tripple Ignation  Pin ","SOPPAS","SP005","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:35:00","2021-12-28 11:35:00","0000-00-00 00:00:00"
"529","1640662632_33a53863398f938192c9.jpg","S1256","Wind Pressure Switch    ","SOPPAS","SP006","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:37:00","2021-12-28 11:37:00","0000-00-00 00:00:00"
"530","1640662688_774575418e07ce02a614.jpg","S1257","Control Box System For Steamer","SOPPAS","SP007","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:38:00","2021-12-28 11:38:00","0000-00-00 00:00:00"
"531","1640662747_e43f18d4a50f324ca7bf.jpg","S1258","High Powered Fan For Steamer  ","SOPPAS","SP008","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:39:00","2021-12-28 11:39:00","0000-00-00 00:00:00"
"532","1640662807_57d2607e845ac41b38f5.jpg","S1259","Capasitor   For Steamer ","SOPPAS","SP009","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 11:40:00","2021-12-28 11:40:00","0000-00-00 00:00:00"
"533","1640662975_de5841761e474c427b7c.jpg","S1271","BATU POTONG RESIBON 25X50X6","MATERIAL","NIPPON","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 11:42:00","2021-12-28 11:42:00","0000-00-00 00:00:00"
"534","1640663043_a81da10da5c0f2a46cc9.jpg","S1272","AMPLAS AIR #180 ","MATERIAL","KINIK ","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 11:44:00","2021-12-28 11:44:00","0000-00-00 00:00:00"
"535","1640663109_c36c26e7f4ae0f43943f.jpg","S1273","AMPLAS AIR #180","MATERIAL","EAGLE","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 11:45:00","2021-12-28 11:45:00","0000-00-00 00:00:00"
"536","1640663188_12137581e6bca95a51bf.jpg","S13323","VSM 4"" #80","BKM","P 80","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 11:46:00","2021-12-28 11:46:00","0000-00-00 00:00:00"
"537","1640663309_2ce67c5b569afd9ba4a9.jpg","S1275","TUNGSTEN","MATERIAL","Material","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 11:48:00","2021-12-28 11:48:00","0000-00-00 00:00:00"
"538","1640663928_a9a501b206ce7ae30c74.jpg","S1276","WA 60  BEST TOUCH","MATERIAL","NIPPON","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 11:58:00","2021-12-28 11:58:00","0000-00-00 00:00:00"
"539","1640664007_9e36e8dcfe153caf11d8.jpg","S1277","KAWAT LAS RB 26  @5KG","MATERIAL","KOBE","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 12:00:00","2021-12-28 12:00:00","0000-00-00 00:00:00"
"540","1640664072_40449e4f65f9ad33e1cf.jpg","S1278","SILENT  65/ CLEAR ","MATERIAL","SILENT","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","25","1","2021-12-28 12:01:00","2021-12-28 12:01:00","0000-00-00 00:00:00"
"541","1640668230_3c12d2121c569a339b18.jpg","S1278","SILENT  65/ CLEAR ","MATERIAL","SILENT","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:10:00","2021-12-28 13:10:00","0000-00-00 00:00:00"
"542","1640668290_dd967714bca26b75a31d.jpg","S1279","BATU HIJAU  ","MATERIAL","LANGSOL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:11:00","2021-12-28 13:11:00","0000-00-00 00:00:00"
"543","1640668350_db92b6396428f852d0aa.jpg","S12710","RESIBON ","MATERIAL","NIPPON","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:12:00","2021-12-28 13:12:00","0000-00-00 00:00:00"
"544","1640668408_65957b1dbdc1d05bc823.jpg","S13324","SCOTE BRIDE / HAND PAD","BKM","3M","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:13:00","2021-12-28 13:13:00","0000-00-00 00:00:00"
"545","1640668456_5dfe8e43ba766a2935f2.jpg","S12712","SCOTE BRIDE / HAND PAD","MATERIAL","WIPRO ","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:14:00","2021-12-28 13:14:00","0000-00-00 00:00:00"
"546","1640668514_52d2d0b014468b74f27a.jpg","S12713","BATU POTONG 4"" X 1MM  / CUTTING WHELL","MATERIAL","WIPRO","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:15:00","2021-12-28 13:15:00","0000-00-00 00:00:00"
"547","1640668568_7c222da1aaaac8ddd5d3.jpg","S12714","NON WOVEN  / CLEANER  6""","MATERIAL","WIPRO ","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:16:00","2021-12-28 13:16:00","0000-00-00 00:00:00"
"548","1640668627_b611c7a1f958cce24776.jpg","S12715","CUTTING WHEEL ","MATERIAL","KOK PRIME","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:17:00","2021-12-28 13:17:00","0000-00-00 00:00:00"
"549","1640668680_11140e9515e3403e4090.jpg","S12716","LONG DRAT M8","MATERIAL",NULL,"0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:18:00","2021-12-28 13:18:00","0000-00-00 00:00:00"
"550","1640668734_eef3d4d5f72691a8fc8f.jpg","S12717","LONG NUT M8","MATERIAL",NULL,"0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:18:00","2021-12-28 13:18:00","0000-00-00 00:00:00"
"551","1640668778_83fb0592ed532a86289d.jpg","S12718","MUR AS DRAT M8","MATERIAL",NULL,"0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:19:00","2021-12-28 13:19:00","0000-00-00 00:00:00"
"552","1640668828_0bbd0d019d7119bb2c19.jpg","S13325","FLEXIBLE AIR 50","BKM","1/2""","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:20:00","2021-12-28 13:20:00","0000-00-00 00:00:00"
"553","1640668878_6a563eac4feaf29a9245.jpg","S12720","AFUR ","MATERIAL","MATERIAL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:21:00","2021-12-28 13:21:00","0000-00-00 00:00:00"
"554","1640668931_c2eaab65d5048d4e09b7.jpg","S12721","SELANG GAS 3/8'","MATERIAL","MATERIAL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:22:00","2021-12-28 13:22:00","0000-00-00 00:00:00"
"555","1640668983_583346a1f40866e62077.jpg","S12722","COOLING FAN  ","MATERIAL","MATERIAL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:23:00","2021-12-28 13:23:00","0000-00-00 00:00:00"
"556","1640669027_847bb8d3c48025d5c88a.jpg","S12723","PLATIK CURTAIN ","MATERIAL","MATERIAL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:23:00","2021-12-28 13:23:00","0000-00-00 00:00:00"
"557","1640669074_5bf4fc568e501ff35213.jpg","S12724","SCRAPE HOLE ","MATERIAL","MATERIAL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:24:00","2021-12-28 13:24:00","0000-00-00 00:00:00"
"558","1640669129_8bd1b2e7d129f5f8a8a0.jpg","S12725","U BOLT 1 1/4","MATERIAL","MATERIAL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:25:00","2021-12-28 13:25:00","0000-00-00 00:00:00"
"559","1640669180_a78170774854fc334b3c.jpg","S12726","U BOLT 3/4","MATERIAL","MATERIAL","0","0","0","0","0","0","0","0","0",NULL,"0","0","0","0","0","26","1","2021-12-28 13:26:00","2021-12-28 13:26:00","0000-00-00 00:00:00"
